Date,Total sources,Sources with issues,Correct sources
2019-01-10,11,0,11
2019-01-11,11,0,11
2019-01-14,11,0,11
2019-01-15,11,0,11
2019-01-16,11,0,11
2019-01-17,11,0,11
2019-01-18,11,0,11
2019-01-21,11,0,11
2019-01-22,11,0,11
2019-01-23,11,0,11
2019-01-24,11,0,11
2019-01-25,11,0,11
2019-01-28,11,0,11
2019-01-29,11,0,11
2019-01-30,11,0,11
2019-01-31,11,0,11
2019-02-01,11,0,11
2019-02-04,11,0,11
2019-02-05,11,0,11
2019-02-06,11,0,11
2019-02-07,11,0,11
2019-02-08,11,0,11
2019-02-18,11,0,11
2019-02-19,11,0,11
2019-02-20,11,0,11
2019-02-21,11,0,11
2019-02-22,11,0,11
2019-02-25,11,0,11
2019-02-26,11,0,11
2019-02-27,11,0,11
2019-02-28,11,0,11
2019-03-01,11,0,11
2019-03-04,11,0,11
2019-03-05,11,0,11
2019-03-06,11,0,11
2019-03-07,11,0,11
2019-03-08,11,0,11
2019-03-11,11,0,11
2019-03-12,11,0,11
2019-03-13,11,0,11
2019-03-14,11,0,11
2019-03-15,11,0,11
2019-03-18,11,0,11
2019-03-19,11,0,11
2019-03-20,11,0,11
2019-03-21,11,0,11
2019-03-22,11,0,11
2019-03-25,11,0,11
2019-03-26,11,0,11
2019-03-27,11,0,11
2019-03-28,11,0,11
2019-03-29,11,0,11
2019-04-01,11,0,11
2019-04-02,11,0,11
2019-04-03,11,0,11
2019-04-04,11,0,11
2019-04-05,11,0,11
2019-04-08,11,0,11
2019-04-09,11,0,11
2019-04-10,11,0,11
2019-04-11,11,0,11
2019-04-12,11,0,11
2019-04-15,11,0,11
2019-04-16,11,0,11
2019-04-17,11,0,11
2019-04-18,12,0,12
2019-04-19,12,0,12
2019-04-23,12,0,12
2019-04-24,12,0,12
2019-04-25,12,0,12
2019-04-26,12,0,12
2019-04-29,12,0,12
2019-04-30,12,0,12
2019-05-01,12,0,12
2019-05-02,12,0,12
2019-05-03,12,0,12
2019-05-06,12,0,12
2019-05-07,12,0,12
2019-05-08,12,0,12
2019-05-09,12,0,12
2019-05-10,12,0,12
2019-05-13,12,0,12
2019-05-14,12,0,12
2019-05-15,12,0,12
2019-05-16,12,0,12
2019-05-17,12,0,12
2019-05-20,12,0,12
2019-05-21,12,0,12
2019-05-22,12,0,12
2019-05-23,12,0,12
2019-05-24,12,0,12
2019-05-27,12,0,12
2019-05-28,12,0,12
2019-05-29,12,0,12
2019-05-30,12,0,12
2019-05-31,12,0,12
2019-06-03,12,0,12
2019-06-04,12,0,12
2019-06-05,12,0,12
2019-06-06,12,0,12
2019-06-07,12,0,12
2019-06-10,12,0,12
2019-06-11,12,0,12
2019-06-12,12,0,12
2019-06-13,12,0,12
2019-06-14,12,0,12
2019-06-17,12,0,12
2019-06-18,12,0,12
2019-06-19,12,0,12
2019-06-20,12,0,12
2019-06-21,12,0,12
2019-06-24,12,0,12
2019-06-25,12,0,12
2019-06-27,12,0,12
2019-06-28,12,0,12
2019-07-08,12,0,12
2019-07-09,12,0,12
2019-07-10,12,0,12
2019-07-11,12,0,12
2019-07-12,12,0,12
2019-07-15,12,0,12
2019-07-16,12,0,12
2019-07-17,12,0,12
2019-07-18,12,0,12
2019-07-19,12,0,12
2019-07-22,12,0,12
2019-07-23,12,0,12
2019-07-24,12,0,12
2019-07-25,12,0,12
2019-07-26,12,0,12
2019-07-29,12,0,12
2019-07-30,12,0,12
2019-07-31,12,0,12
2019-08-01,12,0,12
2019-08-02,12,0,12
2019-08-05,12,0,12
2019-08-06,12,0,12
2019-08-07,12,0,12
2019-08-08,12,0,12
2019-08-09,12,0,12
2019-08-12,12,0,12
2019-08-13,12,0,12
2019-08-14,12,0,12
2019-08-15,12,0,12
2019-08-16,12,0,12
2019-08-26,12,0,12
2019-08-27,12,0,12
2019-08-28,12,0,12
2019-08-29,12,0,12
2019-08-30,12,0,12
2019-09-02,12,0,12
2019-09-03,12,0,12
2019-09-04,12,0,12
2019-09-05,12,0,12
2019-09-06,12,0,12
2019-09-09,12,0,12
2019-09-10,12,0,12
2019-09-11,12,0,12
2019-09-12,12,0,12
2019-09-13,12,0,12
2019-09-16,12,0,12
2019-09-17,12,0,12
2019-09-18,12,0,12
2019-09-19,12,0,12
2019-09-20,12,0,12
2019-09-23,12,0,12
2019-09-24,12,0,12
2019-09-25,12,0,12
2019-09-26,12,0,12
2019-09-27,12,0,12
2019-09-30,12,0,12
2019-10-01,12,0,12
2019-10-03,12,0,12
2019-10-04,12,0,12
2019-10-07,12,0,12
2019-10-08,12,0,12
2019-10-09,12,0,12
2019-10-10,12,0,12
2019-10-11,12,0,12
2019-10-14,12,0,12
2019-10-15,12,0,12
2019-10-18,12,0,12
2019-10-21,12,0,12
2019-10-22,12,0,12
2019-10-23,12,0,12
2019-10-24,12,0,12
2019-10-25,12,0,12
2019-10-28,12,0,12
2019-10-29,12,0,12
2019-10-30,12,0,12
2019-10-31,12,0,12
2019-11-01,12,0,12
2019-11-04,12,0,12
2019-11-05,12,0,12
2019-11-06,12,0,12
2019-11-07,12,0,12
2019-11-08,12,0,12
2019-11-11,12,0,12
2019-11-12,12,0,12
2019-11-13,12,0,12
2019-11-14,12,0,12
2019-11-15,12,0,12
2019-11-18,12,0,12
2019-11-19,12,0,12
2019-11-20,12,0,12
2019-11-21,12,0,12
2019-11-22,12,0,12
2019-11-25,12,0,12
2019-11-26,12,0,12
2019-11-27,12,0,12
2019-11-28,12,0,12
2019-11-29,12,0,12
2019-12-02,12,0,12
2019-12-03,12,0,12
2019-12-05,12,0,12
2019-12-06,12,0,12
2019-12-09,12,0,12
2019-12-10,12,0,12
2019-12-11,12,0,12
2019-12-12,12,0,12
2019-12-13,12,0,12
2019-12-16,12,0,12
2019-12-17,12,0,12
2019-12-18,12,0,12
2019-12-19,12,0,12
2019-12-20,12,0,12
2019-12-23,12,0,12
2019-12-24,12,0,12
2019-12-25,12,0,12
2019-12-30,12,0,12
2019-12-31,12,0,12
2020-01-01,12,0,12
2020-01-02,12,0,12
2020-01-03,12,0,12
2020-01-06,12,0,12
2020-01-07,12,0,12
2020-01-08,12,0,12
2020-01-09,12,0,12
2020-01-10,12,0,12
2020-01-13,12,0,12
2020-01-14,12,0,12
2020-01-15,12,0,12
2020-01-16,12,0,12
2020-01-17,12,0,12
2020-01-20,12,0,12
2020-01-21,12,0,12
2020-01-22,12,0,12
2020-01-23,12,0,12
2020-01-24,12,0,12
2020-01-27,12,0,12
2020-01-28,12,0,12
2020-01-29,12,0,12
2020-01-30,12,0,12
2020-01-31,12,0,12
2020-02-03,12,0,12
2020-02-04,12,0,12
2020-02-05,12,0,12
2020-02-07,12,0,12
