Date,Total sources,Sources with issues,Correct sources
2019-09-30,14,0,14
2019-10-01,14,0,14
2019-10-03,14,0,14
2019-10-04,14,0,14
2019-10-07,14,0,14
2019-10-08,14,0,14
2019-10-09,14,0,14
2019-10-10,14,0,14
2019-10-11,14,0,14
2019-10-14,14,0,14
2019-10-15,14,0,14
2019-10-18,14,0,14
2019-10-21,14,0,14
2019-10-22,14,0,14
2019-10-23,14,0,14
2019-10-24,14,0,14
2019-10-25,14,0,14
2019-10-28,14,0,14
2019-10-29,14,0,14
2019-10-30,14,0,14
2019-10-31,14,0,14
2019-11-01,14,0,14
2019-11-04,14,0,14
2019-11-05,14,0,14
2019-11-06,14,0,14
2019-11-07,14,0,14
2019-11-08,14,0,14
2019-11-11,14,0,14
2019-11-12,14,0,14
2019-11-13,14,0,14
2019-11-14,14,0,14
2019-11-15,14,0,14
2019-11-18,14,0,14
2019-11-19,14,0,14
2019-11-20,14,0,14
2019-11-21,14,0,14
2019-11-22,14,0,14
2019-11-25,14,0,14
2019-11-26,14,0,14
2019-11-27,14,0,14
2019-11-28,14,0,14
2019-11-29,14,0,14
2019-12-02,14,0,14
2019-12-03,14,0,14
2019-12-05,14,0,14
2019-12-06,14,0,14
2019-12-09,14,0,14
2019-12-10,14,0,14
2019-12-11,14,0,14
2019-12-12,14,0,14
2019-12-13,14,0,14
2019-12-16,14,0,14
2019-12-17,14,0,14
2019-12-18,14,0,14
2019-12-19,14,0,14
2019-12-20,14,0,14
2019-12-23,14,0,14
2019-12-24,14,0,14
2019-12-25,14,0,14
2019-12-30,14,0,14
2019-12-31,14,0,14
2020-01-01,14,0,14
2020-01-02,14,0,14
2020-01-03,14,0,14
2020-01-06,14,0,14
2020-01-07,14,0,14
2020-01-08,14,0,14
2020-01-09,14,0,14
2020-01-10,14,0,14
2020-01-13,14,0,14
2020-01-14,14,0,14
2020-01-15,14,0,14
2020-01-16,14,0,14
2020-01-17,14,0,14
2020-01-20,14,0,14
2020-01-21,14,0,14
2020-01-22,14,0,14
2020-01-23,14,0,14
2020-01-24,14,0,14
2020-01-27,14,0,14
2020-01-28,14,0,14
2020-01-29,14,0,14
2020-01-30,14,0,14
2020-01-31,14,0,14
2020-02-03,14,0,14
2020-02-04,14,0,14
2020-02-05,14,0,14
2020-02-07,14,0,14
