Date,Total sources,Sources with issues,Correct sources
2019-08-12,4,0,4
2019-08-13,4,0,4
2019-08-14,4,0,4
2019-08-15,4,0,4
2019-08-16,4,0,4
2019-08-26,4,0,4
2019-08-27,4,0,4
2019-08-28,4,0,4
2019-08-29,4,0,4
2019-08-30,4,0,4
2019-09-02,4,0,4
2019-09-03,4,0,4
2019-09-04,4,0,4
2019-09-05,4,0,4
2019-09-06,4,0,4
2019-09-09,4,0,4
2019-09-10,4,0,4
2019-09-11,4,0,4
2019-09-12,4,0,4
2019-09-13,4,0,4
2019-09-16,4,0,4
2019-09-17,4,0,4
2019-09-18,4,0,4
2019-09-19,4,0,4
2019-09-20,4,0,4
2019-09-23,4,0,4
2019-09-24,4,0,4
2019-09-25,4,0,4
2019-09-26,4,0,4
2019-09-27,4,0,4
2019-09-30,4,0,4
2019-10-01,4,0,4
2019-10-03,4,0,4
2019-10-04,4,0,4
2019-10-07,4,0,4
2019-10-08,4,0,4
2019-10-09,4,0,4
2019-10-10,4,0,4
2019-10-11,4,0,4
2019-10-14,4,0,4
2019-10-15,4,0,4
2019-10-18,4,0,4
2019-10-21,4,0,4
2019-10-22,4,0,4
2019-10-23,4,0,4
2019-10-24,4,0,4
2019-10-25,4,0,4
2019-10-28,4,0,4
2019-10-29,4,0,4
2019-10-30,4,0,4
2019-10-31,4,0,4
2019-11-01,4,0,4
2019-11-04,4,0,4
2019-11-05,4,0,4
2019-11-06,4,0,4
2019-11-07,4,0,4
2019-11-08,4,0,4
2019-11-11,4,0,4
2019-11-12,4,0,4
2019-11-13,4,0,4
2019-11-14,4,0,4
2019-11-15,4,0,4
2019-11-18,4,0,4
2019-11-19,4,0,4
2019-11-20,4,0,4
2019-11-21,4,0,4
2019-11-22,4,0,4
2019-11-25,4,0,4
2019-11-26,4,0,4
2019-11-27,4,0,4
2019-11-28,4,0,4
2019-11-29,4,0,4
2019-12-02,4,0,4
2019-12-03,4,0,4
2019-12-05,4,0,4
2019-12-06,4,0,4
2019-12-09,4,0,4
2019-12-10,4,0,4
2019-12-11,4,0,4
2019-12-12,4,0,4
2019-12-13,4,0,4
2019-12-16,4,0,4
2019-12-17,4,0,4
2019-12-18,4,0,4
2019-12-19,4,0,4
2019-12-20,4,0,4
2019-12-23,4,0,4
2019-12-24,4,0,4
2019-12-25,4,0,4
2019-12-30,4,0,4
2019-12-31,4,0,4
2020-01-01,4,0,4
2020-01-02,4,0,4
2020-01-03,4,0,4
2020-01-06,4,0,4
2020-01-07,4,0,4
2020-01-08,4,0,4
2020-01-09,4,0,4
2020-01-10,4,0,4
2020-01-13,4,0,4
2020-01-14,4,0,4
2020-01-15,4,0,4
2020-01-16,4,0,4
2020-01-17,4,0,4
2020-01-20,4,0,4
2020-01-21,4,0,4
2020-01-22,4,0,4
2020-01-23,4,0,4
2020-01-24,4,0,4
2020-01-27,4,0,4
2020-01-28,4,0,4
2020-01-29,4,0,4
2020-01-30,4,0,4
2020-01-31,4,0,4
2020-02-03,4,0,4
2020-02-04,4,0,4
2020-02-05,4,0,4
2020-02-07,4,0,4
