Date,Total sources,Sources with issues,Correct sources
2019-08-16,27,0,27
2019-08-26,27,0,27
2019-08-27,27,0,27
2019-08-28,27,0,27
2019-08-29,27,0,27
2019-08-30,27,0,27
2019-09-02,27,0,27
2019-09-03,27,0,27
2019-09-04,27,0,27
2019-09-05,27,0,27
2019-09-06,27,0,27
2019-09-09,27,0,27
2019-09-10,27,0,27
2019-09-11,27,0,27
2019-09-12,27,0,27
2019-09-13,27,0,27
2019-09-16,27,0,27
2019-09-17,27,0,27
2019-09-18,27,0,27
2019-09-19,27,0,27
2019-09-20,27,0,27
2019-09-23,27,0,27
2019-09-24,27,0,27
2019-09-25,27,0,27
2019-09-26,27,0,27
2019-09-27,27,0,27
2019-09-30,27,0,27
2019-10-01,27,0,27
2019-10-03,27,0,27
2019-10-04,27,0,27
2019-10-07,27,0,27
2019-10-08,27,0,27
2019-10-09,27,0,27
2019-10-10,27,0,27
2019-10-11,27,0,27
2019-10-14,27,0,27
2019-10-15,27,0,27
2019-10-18,27,0,27
2019-10-21,27,0,27
2019-10-22,27,0,27
2019-10-23,27,0,27
2019-10-24,27,0,27
2019-10-25,27,0,27
2019-10-28,27,0,27
2019-10-29,27,0,27
2019-10-30,27,0,27
2019-10-31,27,0,27
2019-11-01,27,0,27
2019-11-04,27,0,27
2019-11-05,27,0,27
2019-11-06,27,0,27
2019-11-07,27,0,27
2019-11-08,27,0,27
2019-11-11,27,0,27
2019-11-12,27,0,27
2019-11-13,27,0,27
2019-11-14,27,0,27
2019-11-15,27,0,27
2019-11-18,27,0,27
2019-11-19,27,0,27
2019-11-20,27,0,27
2019-11-21,27,0,27
2019-11-22,27,0,27
2019-11-25,27,0,27
2019-11-26,27,0,27
2019-11-27,27,0,27
2019-11-28,27,0,27
2019-11-29,27,0,27
2019-12-02,27,0,27
2019-12-03,27,0,27
2019-12-05,27,0,27
2019-12-06,27,0,27
2019-12-09,27,0,27
2019-12-10,27,0,27
2019-12-11,27,0,27
2019-12-12,27,0,27
2019-12-13,27,0,27
2019-12-16,27,0,27
2019-12-17,27,0,27
2019-12-18,27,0,27
2019-12-19,27,0,27
2019-12-20,27,0,27
2019-12-23,27,0,27
2019-12-24,27,0,27
2019-12-25,27,0,27
2019-12-30,27,0,27
2019-12-31,27,0,27
2020-01-01,27,0,27
2020-01-02,27,0,27
2020-01-03,27,0,27
2020-01-06,27,0,27
2020-01-07,27,0,27
2020-01-08,27,0,27
2020-01-09,27,0,27
2020-01-10,27,0,27
2020-01-13,27,0,27
2020-01-14,27,0,27
2020-01-15,27,0,27
2020-01-16,27,0,27
2020-01-17,27,0,27
2020-01-20,27,0,27
2020-01-21,27,0,27
2020-01-22,27,0,27
2020-01-23,27,0,27
2020-01-24,27,0,27
2020-01-27,27,0,27
2020-01-28,27,0,27
2020-01-29,27,0,27
2020-01-30,27,0,27
2020-01-31,27,0,27
2020-02-03,27,0,27
2020-02-04,27,0,27
2020-02-05,27,0,27
2020-02-07,27,0,27
